Lot URL,Lot/Inv #,Est. Retail value,Sale date,Year,Make,Model,Engine type,Cylinders,VIN,Title code,Odometer,Odometer description,Damage description,Current bid,My bid,Item number,Sale name,Auto grade,Sale light,Announcements
https://www.copart.com/lot/49383416/salvage-2017-ford-focus-st-oh-akron,49383416,"10,278 USD",05/05/2026 03:00 pm GMT+1,2017,FORD,FOCUS,2.0L 4,4,1FADP3L94HL******,CERT OF TITLE-SALVAGE,"119,013 A",ACTUAL,REAR END,800 USD,0 USD,37,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/49331546/salvage-2001-mercury-cougar-v6-oh-akron,49331546,"2,819 USD",05/05/2026 03:00 pm GMT+1,2001,MERC,COUGAR,2.5L 6,6,1ZWFT61L815******,CERT OF TITLE-SALVAGE,0 N,NOT ACTUAL,FRONT END,90 USD,0 USD,1113,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/49321216/clean-title-2012-ford-focus-se-oh-akron,49321216,"1,950 USD",05/05/2026 03:00 pm GMT+1,2012,FORD,FOCUS,2.0L 4,4,1FAHP3K27CL******,CERTIFICATE OF TITLE,"198,640 A",ACTUAL,REAR END,90 USD,0 USD,1107,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/49067276/salvage-2014-toyota-avalon-hybrid-xle-touring-oh-akron,49067276,"10,263 USD",05/05/2026 03:00 pm GMT+1,2014,TOYT,AVALON HYBRID,2.5L 4,4,4T1BD1EB7EU******,CERT OF TITLE-SALVAGE,"125,880 A",ACTUAL,REAR END,90 USD,0 USD,6,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48840416/clean-title-2018-hyundai-sonata-se-oh-akron,48840416,0 USD,05/05/2026 03:00 pm GMT+1,2018,HYUN,SONATA,2.4L 4,4,5NPE24AF7JH******,CERTIFICATE OF TITLE (P),"165,315 A",ACTUAL,FRONT END,0 USD,0 USD,59,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48838436/clean-title-2020-jaguar-f-pace-s-oh-akron,48838436,"24,625 USD",05/05/2026 03:00 pm GMT+1,2020,JAGU,F-PACE,3.0L 6,6,SADCM2FV9LA******,CERTIFICATE OF TITLE,"94,171 A",ACTUAL,MECHANICAL,0 USD,0 USD,1103,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48739056/clean-title-2018-lincoln-mkz-reserve-oh-akron,48739056,0 USD,05/05/2026 03:00 pm GMT+1,2018,LINC,MKZ,2.0L 4,4,3LN6L5F97JR******,CERT OF TITLE-REPOSSESSION,"120,723 A",ACTUAL,MECHANICAL,0 USD,0 USD,1121,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48729006/salvage-2019-ram-1500-tradesman-oh-akron,48729006,"14,473 USD",05/05/2026 03:00 pm GMT+1,2019,RAM,1500,5.7L 8,8,1C6SRFGT6KN******,CERT OF TITLE-SALVAGE,"174,522 A",ACTUAL,REAR END,90 USD,0 USD,1104,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48715926/clean-title-2008-toyota-tacoma-base-oh-akron,48715926,0 USD,05/05/2026 03:00 pm GMT+1,2008,TOYT,TACOMA,2.7L 4,4,5TEPX42N18Z******,CERTIFICATE OF TITLE (P),"90,812 A",ACTUAL,MINOR DENT/SCRATCHES,625 USD,0 USD,53,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48715766/clean-title-2012-dodge-ram-2500-laramie-oh-akron,48715766,0 USD,05/05/2026 03:00 pm GMT+1,2012,DODG,RAM 2500,5.7L 8,8,3C6TD5FT7CG******,CERTIFICATE OF TITLE (P),0 N,NOT ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,55,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48667806/salvage-2005-chev-colorado-oh-akron,48667806,"2,591 USD",05/05/2026 03:00 pm GMT+1,2005,CHEV,COLORADO,3.5L 5,5,1GCDT136458******,CERT OF TITLE-SALVAGE,"282,420 A",ACTUAL,REAR END,90 USD,0 USD,1125,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48574616/salvage-2025-honda-civic-si-oh-akron,48574616,"34,699 USD",05/05/2026 03:00 pm GMT+1,2025,HOND,CIVIC,1.5L 4,4,2HGFE1E52SH******,CERT OF TITLE-SALVAGE,0 N,NOT ACTUAL,FRONT END,"3,200 USD",0 USD,1132,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48479086/clean-title-2021-jeep-grand-cherokee-limited-oh-akron,48479086,0 USD,05/05/2026 03:00 pm GMT+1,2021,JEP,GRAND CHEROKEE,3.6L 6,6,1C4RJFBG0MC******,CERTIFICATE OF TITLE (P),"83,860 A",ACTUAL,SIDE,0 USD,0 USD,62,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48446866/salvage-2015-lincoln-townhouse-mkc-oh-akron,48446866,0 USD,05/05/2026 03:00 pm GMT+1,2015,LINC,MKC,2.3L 4,4,5LMTJ2AH7FU******,CERT OF TITLE-SALVAGE,"112,475 A",ACTUAL,SIDE,0 USD,0 USD,3,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48438896/clean-title-2016-nissan-versa-1-6-sv-oh-akron,48438896,"2,600 USD",05/05/2026 03:00 pm GMT+1,2016,NISS,VERSA,1.6L 4,4,3N1CN7AP6GL******,CERTIFICATE OF TITLE,"152,229 A",ACTUAL,SIDE,0 USD,0 USD,1137,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48420046/clean-title-2015-hyundai-santa-fe-gls-oh-akron,48420046,0 USD,05/05/2026 03:00 pm GMT+1,2015,HYUN,SANTA FE,3.3L 6,6,KM8SRDHFXFU******,CERTIFICATE OF TITLE (P),"124,172 A",ACTUAL,MECHANICAL,0 USD,0 USD,1114,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48398706/salvage-2002-chev-trailblazer-oh-akron,48398706,"2,425 USD",05/05/2026 03:00 pm GMT+1,2002,CHEV,TRAILBLAZER,4.2L 6,6,1GNDT13S722******,CERT OF TITLE-SALVAGE,"193,302 A",ACTUAL,SIDE,100 USD,0 USD,10,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48323526/salvage-2013-gmc-terrain-slt-oh-akron,48323526,"3,559 USD",05/05/2026 03:00 pm GMT+1,2013,GMC,TERRAIN,2.4L 4,4,2GKALUEK8D6******,CERT OF TITLE-SALVAGE,"155,258 A",ACTUAL,FRONT END,90 USD,0 USD,27,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48289156/clean-title-2016-ford-escape-titanium-oh-akron,48289156,0 USD,05/05/2026 03:00 pm GMT+1,2016,FORD,ESCAPE,1.6L 4,4,1FMCU0JX8GU******,CERTIFICATE OF TITLE,"157,228 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,1109,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48210466/salvage-2015-acura-ilx-20-oh-akron,48210466,"6,307 USD",05/05/2026 03:00 pm GMT+1,2015,ACUR,ILX,2.0L 4,4,19VDE1F33FE******,CERT OF TITLE-SALVAGE FLOOD,0 N,NOT ACTUAL,WATER/FLOOD,0 USD,0 USD,1120,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48041126/salvage-2017-chevrolet-silverado-k1500-lt-oh-akron,48041126,"12,662 USD",05/05/2026 03:00 pm GMT+1,2017,CHEV,SILVERADO,4.3L 6,6,1GCVKREH6HZ******,CERT OF TITLE-SALVAGE,"135,314 A",ACTUAL,SIDE,600 USD,0 USD,46,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47882966/clean-title-2016-chevrolet-suburban-k1500-lt-oh-akron,47882966,0 USD,05/05/2026 03:00 pm GMT+1,2016,CHEV,SUBURBAN,5.3L 8,8,1GNSKHKC1GR******,CERTIFICATE OF TITLE,"236,176 A",ACTUAL,MECHANICAL,0 USD,0 USD,1138,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47717256/salvage-2017-nissan-rogue-sl-oh-akron,47717256,"13,856 USD",05/05/2026 03:00 pm GMT+1,2017,NISS,ROGUE,2.5L 4,4,JN8AT2MV8HW******,CERT OF TITLE-SALVAGE,"63,992 A",ACTUAL,FRONT END,0 USD,0 USD,1,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47554446/clean-title-2012-toyota-sequoia-oh-akron,47554446,"18,000 USD",05/05/2026 03:00 pm GMT+1,2012,TOYT,SEQUOIA,5.7L 8,8,5TDJY5G12CS******,CERT OF TITLE-REBUILT SALVAGE,"167,757 A",ACTUAL,TOP/ROOF,0 USD,0 USD,4,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47384516/salvage-2016-nissan-altima-2-5-sl-oh-akron,47384516,"8,131 USD",05/05/2026 03:00 pm GMT+1,2016,NISS,ALTIMA,2.5L 4,4,1N4AL3AP2GC******,CERT OF TITLE-SALVAGE,"118,252 A",ACTUAL,TOP/ROOF,825 USD,0 USD,8,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47351216/clean-title-2018-ford-escape-se-oh-akron,47351216,0 USD,05/05/2026 03:00 pm GMT+1,2018,FORD,ESCAPE,1.5L 4,4,1FMCU9GD5JU******,CERT OF TITLE-REPOSSESSION (P),"146,068 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,43,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47350286/clean-title-2017-kia-sorento-lx-oh-akron,47350286,0 USD,05/05/2026 03:00 pm GMT+1,2017,KIA,SORENTO,2.4L 4,4,5XYPGDA38HG******,CERT OF TITLE-FLOOD HISTORY (P),"136,185 A",ACTUAL,FRONT END,0 USD,0 USD,23,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47345746/clean-title-2018-hyundai-santa-fe-sport-2-0t-ultimate-oh-akron,47345746,0 USD,05/05/2026 03:00 pm GMT+1,2018,HYUN,SANTA FE SPORT,2.0L 4,4,5XYZWDLA1JG******,CERTIFICATE OF TITLE (P),"117,906 A",ACTUAL,MECHANICAL,0 USD,0 USD,1106,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47308276/salvage-2017-isuzu-npr-hd-oh-akron,47308276,"33,207 USD",05/05/2026 03:00 pm GMT+1,2017,ISU,NPR HD,6.0L 8,8,54DC4W1B8HS******,CERT OF TITLE-SALVAGE,0 N,NOT ACTUAL,FRONT END,125 USD,0 USD,821,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47244866/salvage-2014-chevrolet-cruze-lt-oh-akron,47244866,"3,653 USD",05/05/2026 03:00 pm GMT+1,2014,CHEV,CRUZE,1.4L 4,4,1G1PC5SB0E7******,CERT OF TITLE-SALVAGE,"170,095 A",ACTUAL,TOP/ROOF,90 USD,0 USD,11,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47122846/salvage-2016-chevrolet-impala-lt-oh-akron,47122846,"5,460 USD",05/05/2026 03:00 pm GMT+1,2016,CHEV,IMPALA,2.5L 4,4,2G1105SA2G9******,CERT OF TITLE-SALVAGE,"158,132 A",ACTUAL,FRONT END,0 USD,0 USD,1126,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47109906/salvage-2014-honda-cr-v-ex-oh-akron,47109906,"13,400 USD",05/05/2026 03:00 pm GMT+1,2014,HOND,CR-V,2.4L 4,4,2HKRM4H57EH******,CERT OF TITLE-SALVAGE,"66,343 A",ACTUAL,FRONT END,0 USD,0 USD,1124,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47065576/clean-title-2009-honda-accord-exl-oh-akron,47065576,"2,600 USD",05/05/2026 03:00 pm GMT+1,2009,HOND,ACCORD,2.4L 4,4,1HGCP26899A******,CERTIFICATE OF TITLE,"203,052 A",ACTUAL,FRONT END,90 USD,0 USD,32,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47035166/clean-title-2013-toyota-venza-le-oh-akron,47035166,0 USD,05/05/2026 03:00 pm GMT+1,2013,TOYT,VENZA,2.7L 4,4,4T3ZA3BB3DU******,CERTIFICATE OF TITLE,0 N,NOT ACTUAL,FRONT END,90 USD,0 USD,1143,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47029696/salvage-2020-ram-1500-big-horn-oh-akron,47029696,"24,472 USD",05/05/2026 03:00 pm GMT+1,2020,RAM,1500,5.7L 8,8,1C6SRFFT0LN******,CERT OF TITLE-SALVAGE,"106,591 A",ACTUAL,REAR END,"4,350 USD",0 USD,16,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/46868906/clean-title-2017-ford-escape-se-oh-akron,46868906,0 USD,05/05/2026 03:00 pm GMT+1,2017,FORD,ESCAPE,1.5L 4,4,1FMCU0GD7HU******,CERTIFICATE OF TITLE,"154,355 A",ACTUAL,MECHANICAL,0 USD,0 USD,1139,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/46844706/clean-title-2018-chevrolet-colorado-z71-oh-akron,46844706,0 USD,05/05/2026 03:00 pm GMT+1,2018,CHEV,COLORADO,2.8L 4,4,1GCPTDE17J1******,CERTIFICATE OF TITLE (P),"229,153 A",ACTUAL,MINOR DENT/SCRATCHES,"2,350 USD",0 USD,54,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/46403876/clean-title-2013-nissan-pathfinder-s-**-clean-title-*-repo-**-oh-akron,46403876,"9,850 USD",05/05/2026 03:00 pm GMT+1,2013,NISS,PATHFINDER,3.5L 6,6,5N1AR2MM4DC******,CERTIFICATE OF TITLE,"213,944 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,1136,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/46183146/salvage-2022-chevrolet-silverado-k1500-ltz-oh-akron,46183146,"34,413 USD",05/05/2026 03:00 pm GMT+1,2022,CHEV,SILVERADO,5.3L 8,8,1GCUDGED2NZ******,CERT OF TITLE-SALVAGE,0 N,NOT ACTUAL,FRONT END,0 USD,0 USD,1101,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/46156836/salvage-2020-ford-edge-sel-oh-akron,46156836,"15,273 USD",05/05/2026 03:00 pm GMT+1,2020,FORD,EDGE,2.0L 4,4,2FMPK4J91LB******,CERT OF TITLE-SALVAGE,"69,915 A",ACTUAL,SIDE,125 USD,0 USD,39,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/45561886/salvage-2024-toyota-corolla-le-oh-akron,45561886,"19,435 USD",05/05/2026 03:00 pm GMT+1,2024,TOYT,COROLLA,2.0L 4,4,5YFB4MDE3RP******,CERT OF TITLE-SALVAGE,"19,505 A",ACTUAL,FRONT END,90 USD,0 USD,1147,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/43766375/clean-title-2012-dodge-grand-cara-oh-akron,43766375,0 USD,05/05/2026 03:00 pm GMT+1,2012,DODG,GRAND CARA,3.6L  6,6,2C4JDGAG2CR******,CERTIFICATE OF TITLE (P),"266,003 A",ACTUAL,FRONT END,0 USD,0 USD,47,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/42023576/salvage-2025-chevrolet-trax-2rs-oh-akron,42023576,"21,415 USD",05/05/2026 03:00 pm GMT+1,2025,CHEV,TRAX,1.2L 3,3,KL77LJEP5SC******,CERT OF TITLE-SALVAGE,"6,547 A",ACTUAL,FRONT END,"3,850 USD",0 USD,19,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/41623986/clean-title-2018-ford-fusion-titanium-oh-akron,41623986,0 USD,05/05/2026 03:00 pm GMT+1,2018,FORD,FUSION,2.0L 4,4,3FA6P0SU0JR******,CERT OF TITLE-REPOSSESSION (P),"182,243 N",NOT ACTUAL,FRONT END,0 USD,0 USD,1112,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/41596626/salvage-2025-chevrolet-trailblazer-lt-oh-akron,41596626,"18,734 USD",05/05/2026 03:00 pm GMT+1,2025,CHEV,TRAILBLAZER,1.3L 3,3,KL79MPSL8SB******,CERT OF TITLE-SALVAGE,"38,667 A",ACTUAL,REAR END,"1,100 USD",0 USD,45,OH - AKRON,0,N/A,N/A
