Lot URL,Lot/Inv #,Est. Retail value,Sale date,Year,Make,Model,Engine type,Cylinders,VIN,Title code,Odometer,Odometer description,Damage description,Current bid,My bid,Item number,Sale name,Auto grade,Sale light,Announcements
https://www.copart.com/lot/47249746/salvage-2019-mazda-3-preferred-ct-hartford,47249746,"14,312 USD",04/21/2026 03:00 pm GMT+1,2019,MAZD,3,2.5L 4,4,JM1BPAMM4K1******,CERT OF TITLE-SALVAGE,"98,015 A",ACTUAL,REAR END,"2,600 USD",0 USD,2267,CT - HARTFORD,0,N/A,N/A
https://www.copart.com/lot/47245716/salvage-2019-toyota-rav4-xle-premium-ct-hartford,47245716,"18,876 USD",04/21/2026 03:00 pm GMT+1,2019,TOYT,RAV4,2.5L 4,4,JTMA1RFV7KD******,CERT OF TITLE-SALVAGE,"127,262 A",ACTUAL,FRONT END,"4,900 USD",0 USD,95,CT - HARTFORD,0,N/A,N/A
https://www.copart.com/lot/47223236/salvage-2019-acura-rdx-advance-ct-hartford,47223236,"18,140 USD",04/21/2026 03:00 pm GMT+1,2019,ACUR,RDX,2.0L 4,4,5J8TC2H75KL******,CERT OF TITLE-SALVAGE,"158,620 A",ACTUAL,SIDE,575 USD,0 USD,21,CT - HARTFORD,0,N/A,N/A
https://www.copart.com/lot/47167126/salvage-2015-audi-a3-premium-ct-hartford,47167126,"7,890 USD",04/21/2026 03:00 pm GMT+1,2015,AUDI,A3,2.0L 4,4,WAUBFHFF2F1******,CERT OF TITLE-SALVAGE,"159,808 A",ACTUAL,FRONT END,450 USD,0 USD,91,CT - HARTFORD,0,N/A,N/A
https://www.copart.com/lot/47111996/salvage-2021-subaru-impreza-ct-hartford,47111996,"18,009 USD",04/21/2026 03:00 pm GMT+1,2021,SUBA,IMPREZA,2.0L 4,4,4S3GTAB63M3******,CERT OF TITLE-SALVAGE,0 N,NOT ACTUAL,FRONT END,450 USD,0 USD,2016,CT - HARTFORD,0,N/A,N/A
https://www.copart.com/lot/47049686/salvage-2015-toyota-highlander-le-plus-ct-hartford,47049686,"14,434 USD",04/21/2026 03:00 pm GMT+1,2015,TOYT,HIGHLANDER,3.5L 6,6,5TDBKRFH3FS******,CERT OF TITLE-SALVAGE,"129,347 A",ACTUAL,SIDE,475 USD,0 USD,2289,CT - HARTFORD,0,N/A,N/A
https://www.copart.com/lot/46998286/2003-toyota-sequoia-limited-ct-hartford,46998286,"3,682 USD",04/21/2026 03:00 pm GMT+1,2003,TOYT,SEQUOIA,4.7L 8,8,5TDBT48A53S******,BILL OF SALE - PARTS ONLY,"198,107 A",ACTUAL,FRONT END,450 USD,0 USD,2059,CT - HARTFORD,0,N/A,N/A
https://www.copart.com/lot/46982166/salvage-2015-audi-a5-premium-plus-ct-hartford,46982166,"10,060 USD",04/21/2026 03:00 pm GMT+1,2015,AUDI,A5,2.0L 4,4,WAUMFAFH1FN******,CERT OF TITLE-SALVAGE,"137,081 A",ACTUAL,FRONT END,950 USD,0 USD,132,CT - HARTFORD,0,N/A,N/A
https://www.copart.com/lot/46979406/salvage-2019-kia-sorento-lx-ct-hartford,46979406,"6,611 USD",04/21/2026 03:00 pm GMT+1,2019,KIA,SORENTO,2.4L 4,4,5XYPGDA31KG******,CERT OF TITLE-SALVAGE,"145,937 A",ACTUAL,FRONT END,475 USD,0 USD,2089,CT - HARTFORD,0,N/A,N/A
https://www.copart.com/lot/46896106/salvage-2018-volvo-xc60-t6-r-design-ct-hartford,46896106,"12,794 USD",04/21/2026 03:00 pm GMT+1,2018,VOLV,XC60,2.0L 4,4,LYVA22RM1JB******,CERT OF TITLE-SALVAGE,"128,221 A",ACTUAL,VANDALISM,"1,250 USD",0 USD,30,CT - HARTFORD,0,N/A,N/A
https://www.copart.com/lot/46895506/clean-title-2023-lexus-gx-460-base-ct-hartford,46895506,0 USD,04/21/2026 03:00 pm GMT+1,2023,LEXS,GX 460,4.6L 8,8,JTJAM7BX4P5******,CERTIFICATE OF TITLE,"117,601 A",ACTUAL,MINOR DENT/SCRATCHES,"26,500 USD",0 USD,65,CT - HARTFORD,0,N/A,N/A
https://www.copart.com/lot/46886526/salvage-2018-toyota-corolla-le-ct-hartford,46886526,"14,368 USD",04/21/2026 03:00 pm GMT+1,2018,TOYT,COROLLA,1.8L 4,4,2T1BURHE3JC******,CERT OF TITLE-SALVAGE,"67,375 A",ACTUAL,FRONT END,700 USD,0 USD,2039,CT - HARTFORD,0,N/A,N/A
https://www.copart.com/lot/46883276/clean-title-2013-chrysler-200-lx-ct-hartford,46883276,0 USD,04/21/2026 03:00 pm GMT+1,2013,CHRY,200,3.6L 6,6,1C3CCBAG1DN******,CERTIFICATE OF TITLE,"87,763 A",ACTUAL,MECHANICAL,0 USD,0 USD,170,CT - HARTFORD,0,N/A,N/A
